wav_filename,Transcript,WACC,WER_class,BLUE,WER,WACC_class,Blue_class,Blue_class_original,WER_class_original,WACC_class_original,WACC_original,WER_original,BLUE_original
/kaggle/working/datavoice/arctic_a0418.wav,the portuguese boy crawled nearer and nearer,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0419.wav,the portuguese boy passed the hawaiian,42.85714285714286,low,0.5169731539571706,0.5714285714285714,low,low,low,low,low,-66.66666666666667,1.6666666666666667,0.2795279274196276
/kaggle/working/datavoice/arctic_a0420.wav,when i came to i was waving my hat and murmuring ecstatically,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0421.wav,by golly the boy wins,100.0,high,1.0,0.0,high,high,avg,avg,avg,80.0,0.2,0.668740304976422
/kaggle/working/datavoice/arctic_a0422.wav,halfway around the track one donkey got into an argument with its rider,85.71428571428572,avg,0.8385766789076257,0.14285714285714285,avg,high,avg,avg,avg,78.57142857142857,0.21428571428571427,0.7577395672414201
/kaggle/working/datavoice/arctic_a0423.wav,mcveigh when he returns from a trip to honolulu,60.0,low,0.31239399369202553,0.4,low,low,low,low,low,70.0,0.3,0.4518010018049224
/kaggle/working/datavoice/arctic_a0424.wav,obviously it was a disease that could be contracted by contact,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0425.wav,otherwise no restriction is put upon their seafaring,36.36363636363637,low,0.23462350320528,0.6363636363636364,low,low,low,low,low,60.0,0.4,0.4111336169005197
/kaggle/working/datavoice/arctic_a0426.wav,they do not know the length of time of incubation,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0427.wav,enters now the psychology of the situation,62.5,low,0.5169731539571706,0.375,low,low,low,low,low,62.5,0.375,0.5169731539571706
/kaggle/working/datavoice/arctic_a0428.wav,it was not exactly a deportation,100.0,high,1.0,0.0,high,high,avg,avg,avg,83.33333333333334,0.16666666666666666,0.7598356856515925
/kaggle/working/datavoice/arctic_a0429.wav,quick was the disappointment in his face yet smiling was the acquiescence,91.66666666666666,high,0.9036020036098448,0.08333333333333333,high,high,avg,avg,avg,83.33333333333334,0.16666666666666666,0.8070557274927982
/kaggle/working/datavoice/arctic_a0430.wav,nevertheless we found ourselves once more in the high seat of abundance,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0431.wav,wada and nakata were in a bit of a funk,80.0,avg,0.6606328636027614,0.2,avg,avg,low,low,low,-200.0,3.0,0.07368276169123443
/kaggle/working/datavoice/arctic_a0432.wav,the boy at the wheel lost his head,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0433.wav,to her the bridge was tambo which is the native for taboo,66.66666666666667,low,0.4240125351805037,0.3333333333333333,low,low,low,low,low,33.333333333333336,0.6666666666666666,0.3980502013430343
/kaggle/working/datavoice/arctic_a0434.wav,a half a case of tobacco was worth three pounds,90.0,avg,0.6580370064762462,0.1,avg,avg,low,low,low,50.0,0.5,0.5298765308495281
/kaggle/working/datavoice/arctic_a0435.wav,what do you mean by this outrageous conduct,77.7777777777778,avg,0.6104735835807844,0.2222222222222222,avg,low,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0436.wav,but martin smiled a superior smile,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0437.wav,by that answer my professional medical prestige stood or fell,100.0,high,1.0,0.0,high,high,low,avg,avg,77.7777777777778,0.2222222222222222,0.5911602603314157
/kaggle/working/datavoice/arctic_a0438.wav,at sea monday march sixteen nineteen hundred and eight,100.0,high,1.0,0.0,high,high,avg,avg,avg,75.0,0.25,0.7420884818558928
/kaggle/working/datavoice/arctic_a0439.wav,at sea wednesday march eighteenth nineteen hundred and eight,88.88888888888891,avg,0.7506238537503395,0.1111111111111111,avg,avg,low,low,low,42.85714285714286,0.5714285714285714,0.3266828640925501
/kaggle/working/datavoice/arctic_a0440.wav,yes sir i corrected,40.0,low,0.7952707287670506,0.6,low,avg,avg,low,low,50.0,0.5,0.8408964152537145
/kaggle/working/datavoice/arctic_a0441.wav,violent life and athletic sports had never appealed to me,50.0,low,0.6076795808137692,0.5,low,low,low,low,low,33.333333333333336,0.6666666666666666,0.5166357204442372
/kaggle/working/datavoice/arctic_a0442.wav,you live on an income which your father earned,100.0,high,1.0,0.0,high,high,high,avg,avg,88.88888888888891,0.1111111111111111,0.8633400213704505
/kaggle/working/datavoice/arctic_a0443.wav,he was worth nothing to the world,85.71428571428572,avg,0.488923022434901,0.14285714285714285,avg,low,low,avg,avg,85.71428571428572,0.14285714285714285,0.488923022434901
/kaggle/working/datavoice/arctic_a0444.wav,then you dont believe in altruism,83.33333333333334,avg,0.5946035575013605,0.16666666666666666,avg,low,low,avg,avg,83.33333333333334,0.16666666666666666,0.5946035575013605
/kaggle/working/datavoice/arctic_a0445.wav,the creative joy i murmured,100.0,high,1.0,0.0,high,high,low,low,low,50.0,0.5,0.5506953149031837
/kaggle/working/datavoice/arctic_a0446.wav,he deluged me overwhelmed me with argument,85.71428571428572,avg,0.6914415692838821,0.14285714285714285,avg,avg,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0447.wav,ah it is growing dark and darker,100.0,high,1.0,0.0,high,high,avg,avg,avg,83.33333333333334,0.16666666666666666,0.846481724890614
/kaggle/working/datavoice/arctic_a0448.wav,i was hump cabin boy on the schooner ghost,80.0,avg,0.6606328636027614,0.2,avg,avg,low,low,low,57.14285714285714,0.42857142857142855,0.36741454942156665
/kaggle/working/datavoice/arctic_a0449.wav,a sinewy hand dripping with water was clutching the rail,72.72727272727273,avg,0.6786502681586727,0.2727272727272727,avg,avg,low,low,low,14.28571428571429,0.8571428571428571,0.2678284959130087
/kaggle/working/datavoice/arctic_a0450.wav,no man ate of the seal meat or the oil,70.0,low,0.4518010018049224,0.3,low,low,low,low,low,70.0,0.3,0.4518010018049224
/kaggle/working/datavoice/arctic_a0451.wav,i noticed blood spouting from kerfoots left hand,87.5,avg,0.5946035575013605,0.125,avg,low,low,avg,avg,87.5,0.125,0.5946035575013605
/kaggle/working/datavoice/arctic_a0452.wav,three oilers and a fourth engineer was his greeting,77.7777777777778,avg,0.4316700106852253,0.2222222222222222,avg,low,low,low,low,37.5,0.625,0.4562272070865922
/kaggle/working/datavoice/arctic_a0453.wav,eighteen hundred he calculated,100.0,high,1.0,0.0,high,high,low,low,low,60.0,0.4,0.5623413251903491
/kaggle/working/datavoice/arctic_a0454.wav,the sharp voice of wolf larsen aroused me,42.85714285714286,low,0.481571310902054,0.5714285714285714,low,low,low,low,low,-20.0,1.2,0.3086194627209984
/kaggle/working/datavoice/arctic_a0455.wav,i obeyed and a minute or two later they stood before him,100.0,high,1.0,0.0,high,high,avg,avg,avg,76.92307692307692,0.2307692307692308,0.6652049901111008
/kaggle/working/datavoice/arctic_a0456.wav,but it wont continue she said with easy confidence,88.88888888888891,avg,0.6606328636027614,0.1111111111111111,avg,avg,avg,avg,avg,88.88888888888891,0.1111111111111111,0.6606328636027614
/kaggle/working/datavoice/arctic_a0457.wav,what i saw i could not at first believe,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0458.wav,the stout wood was crushed like an eggshell,77.7777777777778,avg,0.7259795291154771,0.2222222222222222,avg,avg,avg,avg,avg,77.7777777777778,0.2222222222222222,0.7259795291154771
/kaggle/working/datavoice/arctic_a0459.wav,theres too much of the schoolboy in me,77.7777777777778,avg,0.7259795291154771,0.2222222222222222,avg,avg,low,low,low,55.55555555555557,0.4444444444444444,0.4463236137853329
/kaggle/working/datavoice/arctic_a0460.wav,i had forgotten their existence,100.0,high,1.0,0.0,high,high,low,avg,avg,80.0,0.2,0.6042750794713536
/kaggle/working/datavoice/arctic_a0461.wav,ah we were very close together in that moment,75.0,avg,0.6240195441936914,0.25,avg,low,low,low,low,33.333333333333336,0.6666666666666666,0.4608636396914616
/kaggle/working/datavoice/arctic_a0462.wav,but she swung obediently on her heel into the wind,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0463.wav,they are his tongue by which he makes his knowledge articulate,100.0,high,1.0,0.0,high,high,avg,avg,avg,80.0,0.2,0.7963580315032781
/kaggle/working/datavoice/arctic_a0464.wav,between the rush of the cascades streaks of rust showed everywhere,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0465.wav,hell never do a tap of work the whole voyage,70.0,low,0.4440750605884706,0.3,low,low,high,avg,avg,90.0,0.1,0.8801117367933934
/kaggle/working/datavoice/arctic_a0466.wav,captain west may be a samurai but he is also human,83.33333333333334,avg,0.6340466277046861,0.16666666666666666,avg,low,low,low,low,70.0,0.3,0.4753852732567741
/kaggle/working/datavoice/arctic_a0467.wav,and so early in the voyage too,85.71428571428572,avg,0.8091067115702212,0.14285714285714285,avg,high,low,low,low,-25.0,1.25,0.3018153515504545
/kaggle/working/datavoice/arctic_a0468.wav,in the matter of curry she is a sheer genius,90.0,avg,0.6580370064762462,0.1,avg,avg,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0469.wav,the eastern heavens were equally spectacular,83.33333333333334,avg,0.5946035575013605,0.16666666666666666,avg,low,low,avg,avg,83.33333333333334,0.16666666666666666,0.5946035575013605
/kaggle/working/datavoice/arctic_a0470.wav,he spat it out like so much venom,71.42857142857143,avg,0.5578002860768766,0.2857142857142857,avg,low,low,low,low,-50.0,1.5,0.2350540321304653
/kaggle/working/datavoice/arctic_a0471.wav,i saw mister pike nod his head grimly and sarcastically,90.0,avg,0.6580370064762462,0.1,avg,avg,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0472.wav,he is too keenly intelligent too sharply sensitive successfully to endure,58.33333333333333,low,0.30661487102926754,0.4166666666666667,low,low,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0473.wav,the night was calm and snowy,83.33333333333334,avg,0.5946035575013605,0.16666666666666666,avg,low,avg,avg,avg,83.33333333333334,0.16666666666666666,0.7598356856515925
/kaggle/working/datavoice/arctic_a0474.wav,i sailed third mate in the little vampire before you were born,83.33333333333334,avg,0.6704226838163331,0.16666666666666666,avg,avg,low,avg,avg,75.0,0.25,0.6315552371794037
/kaggle/working/datavoice/arctic_a0475.wav,his outstretched arm dropped to his side and he paused,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0476.wav,at this moment i felt a stir at my shoulder,90.0,avg,0.8801117367933934,0.1,avg,high,low,low,low,42.85714285714286,0.5714285714285714,0.5270837136273565
/kaggle/working/datavoice/arctic_a0477.wav,wada louis and the steward are servants of asiatic breed,70.0,low,0.6389431042462724,0.3,low,low,low,low,low,70.0,0.3,0.6389431042462724
/kaggle/working/datavoice/arctic_a0478.wav,also she has forbidden them smoking their pipes in the after room,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0479.wav,i tried to read george moore last night and was dreadfully bored,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0480.wav,tom spink has a harpoon,80.0,avg,0.668740304976422,0.2,avg,avg,low,low,low,60.0,0.4,0.5623413251903491
/kaggle/working/datavoice/arctic_a0481.wav,nimrod replied with a slight manifestation of sensitiveness,100.0,high,1.0,0.0,high,high,avg,avg,avg,75.0,0.25,0.6803749333171202
/kaggle/working/datavoice/arctic_a0482.wav,and their chief virtue lies in that they will never wear out,58.33333333333333,low,0.3672056269893592,0.4166666666666667,low,low,low,low,low,63.63636363636362,0.3636363636363637,0.3602987000845596
/kaggle/working/datavoice/arctic_a0483.wav,beyond dispute corry hutchinson had married mabel holmes,57.14285714285714,low,0.44815260192961937,0.42857142857142855,low,low,low,low,low,57.14285714285714,0.42857142857142855,0.44815260192961937
/kaggle/working/datavoice/arctic_a0484.wav,no siree,33.333333333333336,low,0.7598356856515925,0.6666666666666666,low,avg,avg,low,low,50.0,0.5,0.8408964152537145
/kaggle/working/datavoice/arctic_a0485.wav,each insult added to the value of the claim,77.7777777777778,avg,0.7259795291154771,0.2222222222222222,avg,avg,low,low,low,-125.0,2.25,0.0
/kaggle/working/datavoice/arctic_a0486.wav,for the rest he was a mere automaton,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0487.wav,the river bared its bosom and snorting steamboats challenged the wilderness,72.72727272727273,avg,0.6786502681586727,0.2727272727272727,avg,avg,low,low,low,-12.5,1.125,0.2987789945544557
/kaggle/working/datavoice/arctic_a0488.wav,their love burned with increasing brightness,100.0,high,1.0,0.0,high,high,low,avg,avg,71.42857142857143,0.2857142857142857,0.6147881529512643
/kaggle/working/datavoice/arctic_a0489.wav,they were artists not biologists,25.0,low,0.4976093899250713,0.75,low,low,low,low,low,-150.0,2.5,0.0
/kaggle/working/datavoice/arctic_a0490.wav,both johnny and his mother shuffled their feet as they walked,100.0,high,1.0,0.0,high,high,high,high,high,90.9090909090909,0.09090909090909093,0.8931539818068694
/kaggle/working/datavoice/arctic_a0491.wav,and as in denial of guilt the one legged boy replied,58.33333333333333,low,0.30661487102926754,0.4166666666666667,low,low,low,low,low,66.66666666666667,0.3333333333333333,0.4779995354275013
/kaggle/working/datavoice/arctic_a0492.wav,burnt out like the crater of a volcano,100.0,high,1.0,0.0,high,high,avg,avg,avg,87.5,0.125,0.8408964152537145
/kaggle/working/datavoice/arctic_a0493.wav,the boy obrien was specially maltreated,71.42857142857143,avg,0.5169731539571706,0.2857142857142857,avg,low,low,low,low,25.0,0.75,0.4288819424803534
/kaggle/working/datavoice/arctic_a0494.wav,obrien took off his coat and bared his right arm,81.81818181818181,avg,0.7860753021519787,0.18181818181818185,avg,avg,low,low,low,-75.0,1.75,0.15777684932819508
/kaggle/working/datavoice/arctic_a0495.wav,he bore no grudges and had few enemies,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0496.wav,and tom king patiently endured,100.0,high,1.0,0.0,high,high,avg,low,low,20.0,0.8,0.668740304976422
/kaggle/working/datavoice/arctic_a0497.wav,king took every advantage he knew,83.33333333333334,avg,0.7598356856515925,0.16666666666666666,avg,avg,avg,avg,avg,83.33333333333334,0.16666666666666666,0.7598356856515925
/kaggle/working/datavoice/arctic_a0498.wav,the lines were now very taut,83.33333333333334,avg,0.7598356856515925,0.16666666666666666,avg,avg,avg,avg,avg,83.33333333333334,0.16666666666666666,0.7598356856515925
/kaggle/working/datavoice/arctic_a0499.wav,and right there i saw and knew it all,88.88888888888891,avg,0.7506238537503395,0.1111111111111111,avg,avg,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0500.wav,who the devil gave it to you to be judge and jury,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0501.wav,youre joking me sir the other managed to articulate,70.0,low,0.4518010018049224,0.3,low,low,low,low,low,70.0,0.3,0.4518010018049224
/kaggle/working/datavoice/arctic_a0502.wav,anything unusual or abnormal was sufficient to send a fellow to molokai,100.0,high,1.0,0.0,high,high,low,low,low,70.0,0.3,0.5789300674674098
/kaggle/working/datavoice/arctic_a0503.wav,his beady black eyes saw bargains where other men saw bankruptcy,90.9090909090909,high,0.7016879391277372,0.09090909090909093,high,avg,low,low,low,50.0,0.5,0.4086646502016564
/kaggle/working/datavoice/arctic_a0504.wav,he was an athlete and a giant,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0505.wav,we fished sharks on niihau together,57.14285714285714,low,0.5555238068023582,0.42857142857142855,low,low,low,low,low,57.14285714285714,0.42857142857142855,0.5555238068023582
/kaggle/working/datavoice/arctic_a0506.wav,the claudine was leaving next morning for honolulu,87.5,avg,0.8408964152537145,0.125,avg,high,low,low,low,16.666666666666664,0.8333333333333334,0.3388267372816049
/kaggle/working/datavoice/arctic_a0507.wav,in short my joyous individualism was dominated by the orthodox bourgeois ethic ,83.33333333333334,avg,0.8070557274927982,0.16666666666666666,avg,high,avg,avg,avg,81.81818181818181,0.18181818181818185,0.8155395405382073
/kaggle/working/datavoice/arctic_a0508.wav,soon shall it be thrust back from off prostrate humanity,80.0,avg,0.4671379777282001,0.2,avg,low,low,low,low,66.66666666666667,0.3333333333333333,0.3301008309851503
/kaggle/working/datavoice/arctic_a0509.wav,yet in accordance with ernests test of truth it worked,81.81818181818181,avg,0.587728372510532,0.18181818181818185,avg,low,low,avg,avg,80.0,0.2,0.5253819788848316
/kaggle/working/datavoice/arctic_a0510.wav,much more ernest told them of themselves and of his disillusionment,81.81818181818181,avg,0.6315552371794037,0.18181818181818185,avg,low,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0511.wav,there is more behind this than a mere university ideal,90.0,avg,0.8801117367933934,0.1,avg,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0512.wav,no it is a palace wherein there are many servants,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0513.wav,we must give ourselves and not our money alone,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0514.wav,we are consumed in our own flesh pots,87.5,avg,0.8408964152537145,0.125,avg,high,avg,avg,avg,87.5,0.125,0.8408964152537145
/kaggle/working/datavoice/arctic_a0515.wav,but here amongst ourselves let us speak out,77.7777777777778,avg,0.4316700106852253,0.2222222222222222,avg,low,low,avg,avg,77.7777777777778,0.2222222222222222,0.6104735835807844
/kaggle/working/datavoice/arctic_a0516.wav,also there was awe in their faces,85.71428571428572,avg,0.6914415692838821,0.14285714285714285,avg,avg,low,low,low,62.5,0.375,0.4596613576124592
/kaggle/working/datavoice/arctic_a0517.wav,out of abstractions ernest had conjured a vision and made them see it,85.71428571428572,avg,0.6997522298221912,0.14285714285714285,avg,avg,low,low,low,50.0,0.5,0.5629001206548859
/kaggle/working/datavoice/arctic_a0518.wav,illuminating oil was becoming all profit,83.33333333333334,avg,0.7598356856515925,0.16666666666666666,avg,avg,low,low,low,66.66666666666667,0.3333333333333333,0.5081327481546147
/kaggle/working/datavoice/arctic_a0519.wav,such an act was in direct violation of the laws of the land,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0520.wav,he was fond of quoting a fragment from a certain poem,90.9090909090909,high,0.7016879391277372,0.09090909090909093,high,avg,low,avg,avg,83.33333333333334,0.16666666666666666,0.6340466277046861
/kaggle/working/datavoice/arctic_a0521.wav,without them he could not run his empire,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0522.wav,for such countries nothing remained but reorganization,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0523.wav,they could not continue their method of producing surpluses,77.7777777777778,avg,0.4316700106852253,0.2222222222222222,avg,low,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0524.wav,at once would be instituted a dozen cooperative commonwealth states,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0525.wav,the oligarchy wanted violence and it set its agent provocateurs to work,91.66666666666666,high,0.7691605673134586,0.08333333333333333,high,avg,low,avg,avg,75.0,0.25,0.4832697830906221
/kaggle/working/datavoice/arctic_a0526.wav,nowhere did the raw earth appear,83.33333333333334,avg,0.537284965911771,0.16666666666666666,avg,low,low,low,low,0.0,1.0,0.4604061366599648
/kaggle/working/datavoice/arctic_a0527.wav,the lush vegetation of that sheltered spot make a natural shield,90.9090909090909,high,0.8931539818068694,0.09090909090909093,high,high,low,low,low,-125.0,2.25,0.11103166286534362
/kaggle/working/datavoice/arctic_a0528.wav,men who endure it call it living death,37.5,low,0.4810977290978807,0.625,low,low,low,low,low,-20.0,1.2,0.3086194627209984
/kaggle/working/datavoice/arctic_a0529.wav,as i say he had tapped the message very rapidly,80.0,avg,0.3549481056010053,0.2,avg,low,low,avg,avg,80.0,0.2,0.3549481056010053
/kaggle/working/datavoice/arctic_a0530.wav,ask him i laughed then turned to pasquini,66.66666666666667,low,0.5555238068023582,0.3333333333333333,low,low,low,avg,avg,87.5,0.125,0.5
/kaggle/working/datavoice/arctic_a0531.wav,in what bucolic school of fence he had been taught was beyond imagining,71.42857142857143,avg,0.5622008276590377,0.2857142857142857,avg,low,low,low,low,22.222222222222207,0.7777777777777778,0.2995197100101508
/kaggle/working/datavoice/arctic_a0532.wav,may drought destroy your crops,60.0,low,0.5623413251903491,0.4,low,low,low,low,low,-66.66666666666667,1.6666666666666667,0.0
/kaggle/working/datavoice/arctic_a0533.wav,dunham can your boy go along with jesse,50.0,low,0.34572078464194106,0.5,low,low,low,low,low,-166.66666666666666,2.6666666666666665,0.0
/kaggle/working/datavoice/arctic_a0534.wav,but johannes could and did,60.0,low,0.6223329772884784,0.4,low,low,low,low,low,25.0,0.75,0.4976093899250713
/kaggle/working/datavoice/arctic_a0535.wav,a new preacher and a new doctrine come to jerusalem,90.0,avg,0.7071067811865475,0.1,avg,avg,low,low,low,0.0,1.0,0.3367765041827165
/kaggle/working/datavoice/arctic_a0536.wav,he would destroy all things that are fixed,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0537.wav,he was an enthusiast and a desert dweller,100.0,high,1.0,0.0,high,high,avg,avg,avg,87.5,0.125,0.8408964152537145
/kaggle/working/datavoice/arctic_a0538.wav,what pascal glimpsed with the vision of a seer i have lived,100.0,high,1.0,0.0,high,high,avg,avg,avg,81.81818181818181,0.18181818181818185,0.7369231628533763
/kaggle/working/datavoice/arctic_a0539.wav,i should like to engage just for one whole life in that,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0540.wav,ya so are all the lesser animals of today clean,66.66666666666667,low,0.6496350258549114,0.3333333333333333,low,low,low,low,low,55.55555555555557,0.4444444444444444,0.4180134288483488
/kaggle/working/datavoice/arctic_a0541.wav,the warden with a quart of champagne,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0542.wav,without a doubt some of them have dinner engagements,77.7777777777778,avg,0.7259795291154771,0.2222222222222222,avg,avg,avg,avg,avg,75.0,0.25,0.7420884818558928
/kaggle/working/datavoice/arctic_a0543.wav,i had been born with no organic chemical predisposition toward alcohol,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0544.wav,he may anticipate the day of his death,50.0,low,0.3928146509005129,0.5,low,low,low,low,low,-166.66666666666666,2.6666666666666665,0.0
/kaggle/working/datavoice/arctic_a0545.wav,the italian rancho was a bachelor establishment,57.14285714285714,low,0.4417918226831577,0.42857142857142855,low,low,low,low,low,-66.66666666666667,1.6666666666666667,0.23818690214719165
/kaggle/working/datavoice/arctic_a0546.wav,i lost my balance and pitched head foremost into the ooze,90.9090909090909,high,0.8931539818068694,0.09090909090909093,high,high,high,high,high,90.9090909090909,0.09090909090909093,0.8931539818068694
/kaggle/working/datavoice/arctic_a0547.wav,men like joe goose dated existence from drunk to drunk,66.66666666666667,low,0.3301008309851503,0.3333333333333333,low,low,low,low,low,-39.99999999999999,1.4,0.2289435079074453
/kaggle/working/datavoice/arctic_a0548.wav,also churches and preachers i had never known,71.42857142857143,avg,0.5578002860768766,0.2857142857142857,avg,low,low,low,low,-50.0,1.5,0.30934850332660563
/kaggle/working/datavoice/arctic_a0549.wav,do you know that we weigh every pound of coal we burn,91.66666666666666,high,0.7348889200874658,0.08333333333333333,high,avg,low,low,low,60.0,0.4,0.4301463832259786
/kaggle/working/datavoice/arctic_a0550.wav,this also became part of the daily schedule,87.5,avg,0.8408964152537145,0.125,avg,high,low,low,low,-250.0,3.5,0.041865767316528385
/kaggle/working/datavoice/arctic_a0551.wav,all an appearance can know is mirage,12.5,low,0.5946035575013605,0.875,low,low,low,low,low,-250.0,3.5,0.0
/kaggle/working/datavoice/arctic_a0552.wav,yet he dreams he is immortal i argue feebly,88.88888888888891,avg,0.6606328636027614,0.1111111111111111,avg,avg,avg,avg,avg,80.0,0.2,0.7598356856515925
/kaggle/working/datavoice/arctic_a0553.wav,i am writing these lines in honolulu hawaii,87.5,avg,0.8408964152537145,0.125,avg,high,avg,avg,avg,87.5,0.125,0.8408964152537145
/kaggle/working/datavoice/arctic_a0554.wav,jack london waikiki beach honolulu oahu,42.85714285714286,low,0.5169731539571706,0.5714285714285714,low,low,low,low,low,50.0,0.5,0.5623413251903491
/kaggle/working/datavoice/arctic_a0555.wav,jerry was so secure in his nook that he did not roll away,71.42857142857143,avg,0.5622008276590377,0.2857142857142857,avg,low,low,low,low,11.111111111111116,0.8888888888888888,0.2023555392667369
/kaggle/working/datavoice/arctic_a0556.wav,why hes bought forty pounds of goods from you already,72.72727272727273,avg,0.5900468726392808,0.2727272727272727,avg,low,low,low,low,66.66666666666667,0.3333333333333333,0.5462757644646491
/kaggle/working/datavoice/arctic_a0557.wav,the last refugee had passed,80.0,avg,0.7952707287670506,0.2,avg,avg,low,low,low,60.0,0.4,0.6223329772884784
/kaggle/working/datavoice/arctic_a0558.wav,and the foundation stone of service in his case was obedience,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0559.wav,peace be unto you and grace before the lord,66.66666666666667,low,0.4671379777282001,0.3333333333333333,low,low,low,low,low,-75.0,1.75,0.18306026428729755
/kaggle/working/datavoice/arctic_a0560.wav,his mouth opened words shaped vainly on his lips,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0561.wav,bill lingered contemplating his work with artistic appreciation,33.333333333333336,low,0.3303164318013807,0.6666666666666666,low,low,low,low,low,0.0,1.0,0.3640930239806873
/kaggle/working/datavoice/arctic_a0562.wav,what the flaming,0.0,low,0.510029457493824,1.0,low,low,avg,low,low,33.333333333333336,0.6666666666666666,0.7598356856515925
/kaggle/working/datavoice/arctic_a0563.wav,missus mcfees jaws brought together with a snap,87.5,avg,0.7071067811865475,0.125,avg,avg,low,low,low,50.0,0.5,0.38498150077635496
/kaggle/working/datavoice/arctic_a0564.wav,then it is as i said womble announced with finality,90.0,avg,0.6580370064762462,0.1,avg,avg,low,avg,avg,77.7777777777778,0.2222222222222222,0.5911602603314157
/kaggle/working/datavoice/arctic_a0565.wav,with them were indians also three other men,75.0,avg,0.5410822690539396,0.25,avg,low,low,low,low,62.5,0.375,0.5169731539571706
/kaggle/working/datavoice/arctic_a0566.wav,dennins hands were released long enough for him to sign the document,66.66666666666667,low,0.6315552371794037,0.3333333333333333,low,low,avg,avg,avg,76.92307692307692,0.2307692307692308,0.6652049901111008
/kaggle/working/datavoice/arctic_a0567.wav,now irvine was a man of impulse a poet,88.88888888888891,avg,0.7506238537503395,0.1111111111111111,avg,avg,low,low,low,28.57142857142857,0.7142857142857143,0.331996523012736
/kaggle/working/datavoice/arctic_a0568.wav,he was just bursting with joy joy over what,100.0,high,1.0,0.0,high,high,high,high,high,100.0,0.0,1.0
/kaggle/working/datavoice/arctic_a0569.wav,at lake linderman i had one canoe very good peterborough canoe,58.33333333333333,low,0.2620251007173262,0.4166666666666667,low,low,low,low,low,50.0,0.5,0.35979535642857696
